YEAR,WEEK_IN_YEAR,PRICE,EFFECTIVE_VOLUME,AVERAGE_WEIGHT,WEIGHTS_IMPACTING
2012,21,1.1,11366075,6.571428571,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,22,1.07,12883125,6.552380952,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,23,1.12,14519550,6.542857143,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,24,1.11,13155225,6.523809524,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,25,1.12,15832025,6.514285714,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,26,1.09,16465400,6.504761905,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,27,1.06,17256850,6.504761905,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,28,1.07,16816050,6.504761905,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,29,1.06,14803850,6.514285714,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,30,1.06,16732550,6.504761905,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,31,1.02,16293200,6.504761905,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,32,1.04,15468900,6.514285714,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,33,1.1,16222225,6.514285714,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,34,1.08,15551900,6.504761905,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,35,1.05,16529825,6.485714286,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,36,1.05,17433900,6.485714286,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,37,1.06,16726750,6.476190476,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,38,1.05,12198375,6.476190476,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,39,1.01,11685650,6.466666667,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,40,1.01,11034025,6.466666667,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,41,1,8903500,6.466666667,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,42,1.04,5921050,6.438095238,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,43,1,4511250,6.457142857,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,44,0.96,3455100,6.447619048,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,45,1,1789425,6.447619048,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 7, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,46,0.98,931500,6.438095238,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 8, 8, 9, 8, 11, 10, 10, 10]"
2012,47,1.02,1140300,6.428571429,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 8, 9, 8, 11, 10, 10, 10]"
2012,48,1.09,51300,6.428571429,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 9, 8, 11, 10, 10, 10]"
2012,49,0.95,42287.5,6.40952381,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 8, 11, 10, 10, 10]"
2012,50,0.94,33272,6.39047619,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 11, 10, 10, 10]"
2012,51,1,24259.5,6.352380952,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 10, 10, 10]"
2012,52,1.01,15250,6.342857143,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 10, 10]"
2012,53,0.89,60300,6.333333333,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 10, 10, 9, 8, 8, 9, 8, 9, 10, 9, 8, 7, 9, 6, 8, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 6, 4, 5, 6, 7, 8, 8, 9, 8, 11, 10, 10, 10, 10]"
2013,1,0.93,17100,6.150943396,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,2,0.99,21921,6.123809524,"[9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,3,0.95,249975,6.142857143,"[11, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,4,0.98,855300,6.142857143,"[11, 10, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,5,0.82,1120725,6.171428571,"[11, 10, 11, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,6,0.86,1821900,6.161904762,"[11, 10, 11, 8, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,7,0.96,1335750,6.171428571,"[11, 10, 11, 8, 9, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
2013,8,0.97,1837475,6.171428571,"[11, 10, 11, 8, 9, 9, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11]"
